"School_Name","Address"
"EFCC - AGC ABUNDANT GRACE NUR SCH","G/F, TAK YUE HOUSE HAU TAK ESTATE TSEUNG KWAN O NEW TERRITORIES"
"EFCC - VERBENA NURSERY SCH","PODIUM LEVEL, BLOCK 1 VERBENA HEIGHTS 8 MAU TAI ROAD TSEUNG KWAN O NEW TERRITORIES"
"ELCHK  KIN MING NURSERY SCHOOL","G/F 
							WING B & C, MING SING HOUSE KIN MING ESTATE TSEUNG KWAN O NEW TERRITORIES"
"FUN CREATIVE KINDERGARTEN","G/F, BLOCK 1 FU NING GARDEN TSEUNG KWAN O SAI KUNG NEW TERRITORIES"
"GARDEN HOUSE WALDORF KINDERGARTEN","G/F., SILVERSTRAND SHOPPING CENTRE 7 SILVERSTRAND BEACH ROAD CLEARWATER BAY NEW TERRITORIES"
"GREENFIELD ENG (INT'L) KG (LOHAS PARK)","KINDERGARTEN SITE HEMERA, LOHAS PARK III TSEUNG KWAN O NEW TERRITORIES"
"GREENFIELD ENG (INTL) KG (TSEUNG KWAN O)","G/F & PODIUM L1 NAN FUNG PLAZA 8 PUI SHING RD, TSEUNG KWAN O NEW TERRITORIES"
"GREENVILLE KIDS' WORLD KINDERGARTEN","SHOP NO. 108, LEVEL ONE LA CITE NOBLE SHOPPING ARCADE 1 NGAN O ROAD TSEUNG KWAN O NEW TERRITORIES"
"GUIDEPOST MONTESSORI INTL KG (CB)","LEVEL 7, SILVERSTRAND MART NO.2 SILVER CAPE ROAD CLEARWATER BAY, SAI KUNG NEW TERRITORIES"
"HKSKH ST. SIMON'S SAI KUNG NURSERY SCH","DD215 TAN CHEUNG VILLAGE SAI KUNG NEW TERRITORIES"
"HKSPC OCEAN SHORES NURSERY SCHOOL","LG2, PHASE 3, OCEAN SHORES 88 O KING ROAD TIU KENG LENG KOWLOON"
"HKSPC SZE WU SHU MIN NURSERY SCHOOL","G/F, WINGS B & C, KWONG SUN HOUSE KWONG MING COURT TSEUNG KWAN O NEW TERRITORIES"
"JOYSTEM KINDERGARTEN","KINDERGARTEN, LEVEL 3, PACKAGE 7 LOHAS PARK 1 LOHAS PARK ROAD TSEUNG KWAN O NEW TERRITORIES"
"JUNK BAY KINGSLAND KINDERGARTEN","G/F   KWAN MING HOUSE YUK MING COURT TSEUNG KWAN O   SAI KUNG NEW TERRITORIES"
"KING LAM LUTHERAN DAY NURSERY","3/F 
							KING LAM NEIGHBOURHOOD COMMUNITY CENTRE KING LAM ESTATE TSEUNG KWAN O NEW TERRITORIES"
"LEARNING HABITAT KG (PAPILLONS LP)","SHOPS 12, 15 & 16, G/F. PAPILLONS SQUARE 21 TONG CHUN STREET TSEUNG KWAN O NEW TERRITORIES"
"LES PETITS LASCARS FR INTL PRESCH (TKO)","SHOP G01, G/F CAPRI PLACE 33 TONG YIN STREET TSEUNG KWAN O NEW TERRITORIES"
"LOU PICHOUN FRENCH KINDERGARTEN","SHOP 1A,1B & 2A, G/F. COMMERCIAL ACCOMMODATION ALTO RESIDENCES, 29 TONG YIN STREET TSEUNG KWAN O NEW TERRITORIES"
"MAPLE BEAR CANADIAN INT'L KG","SHOP 7, G/F., COMMERCIAL ACCOMMODATION ALTO RESIDENCES 29 TONG YIN STREET TSEUNG KWAN O NEW TERRITORIES"
"MISSION COVENANT CH SISTER ANNIE'S KG","G/F 
							WING A  AND  UNIT 1 & 8 OF WING B PO TAI HOUSE PO LAM ESTATE TSEUNG KWAN O NEW TERRITORIES"
"NTW & JWA LTD LEUNG SING TAK ANG-CHI KG","4/F,PODIUM,WINGS A&B&C,SHEUNG MING HOUSE (BLOCK 9), SHEUNG TAK ESTATE TSEUNG KWAN O NEW TERRITORIES"
"PENTECOSTAL CH OF HK TSEUNG KWAN O NS","4/F PODIUM, WING B & C SHEUNG SHUN HOUSE SHEUNG TAK ESTATE TSEUNG KWAN O NEW TERRITORIES"
"PO LEUNG KUK CHOI KAI YAU KG","WING B&C, G/F, CHOI FU HOUSE CHOI MING COURT TSEUNG KWAN O NEW TERRITORIES"
"SA HING YAN KINDERGARTEN","UNIT KG01, G/F. WEST WING, TKO GATEWAY, HAU TAK ESTATE 2 SHEUNG NING ROAD TSEUNG KWAN O NEW TERRITORIES"
"SA MING TAK NURSERY SCH","G/F 
							WING B & C HIN MING COURT TSEUNG KWAN O NEW TERRITORIES"
"TSUI LAM ESTATE BAPTIST KINDERGARTEN","G/F 
							NGA LAM HOUSE TSUI LAM ESTATE TSEUNG KWAN O NEW TERRITORIES"
"TWGHS LIONS CLUB OF METROPOLITAN H K KG","G/F, MING CHAU HOUSE KIN MING ESTATE TSEUNG KWAN O NEW TERRITORIES"
"YAN OI TONG DAN YANG WING MAN KG","G/F CHOI KWAI HOUSE CHOI MING COURT TSEUNG KWAN O NEW TERRITORIES"
"YEW CHUNG INT'L KG (TKO)","SHOP G10-G13, G/F. SHOP 119-123&125, 1/F. SAVANNAH PLACE,  3 CHI SHIN STREET TSEUNG KWAN O NEW TERRITORIES"
"YORK MONTESSORI INT'L PRE-SCHOOL (TKO)","SHOP 32A-32B, G/F. & 1/F. KINDERGARTEN / COMMERCIAL BLOCK ON NING GARDEN, 10 SHEUNG NING ROAD TSEUNG KWAN O NEW TERRITORIES"
"ZENITH KINDERGARTEN (TSEUNG KWAN O)","PORTION OF SHOP 7 ON G/F. AND PORTION OF 1/F., TWIN PEAKS 9 CHI SHIN STREET TSEUNG KWAN O NEW TERRITORIES"
"A PLUS SCHOLARS EDUCATION CENTRE","SHOP C3, G/F MARINA COVE SHOPPING CENTRE 380 HIRAM'S HIGHWAY SAI KUNG NEW TERRITORIES"
"ABC PATHWAYS SCHOOL (TSEUNG KWAN O)","SHOP 103, 1/F. POPWALK 2 19 TONG YIN STREET TSEUNG KWAN O NEW TERRITORIES"
"ACCOUNTABLE EDUCATION CENTRE (TKO)","SHOP 227, SHEUNG TAK SHOPPING CENTRE SHEUNG TAK ESTATE TSEUNG KWAN O NEW TERRITORIES"
