"House_Price"
360
650
922
826
520
661
635
473
490.32
821.8
420
400
2167.34
498
3318
470
470
598
180
830
338
346
210
680
360
740
680
180
395
295
3500
225
718
3030
428
960
48
551.69
778
750
360
330
548
60
510
550
574
299
493
280
1185
248
1580
365
424.38
421.85
435.28
820
200
415
368
2238
3920
698
483
758.8
475
843.88
3015
1470
660
125
320
1048
450
2180
273.8
276
622.31
50
365
1338
2000
819.8
1018.1
565.9
500
690
247.4
718
2480
146.24
728
1115
517
80.8
500
730
142.8
1716
272
660
565
400
800
1700
510
1172
573
90
394
380
579.8
148
234
232
248
456
1140
150
1103
863
505
368
318
460
268
506
922
120
360.7
350
623
1288
151.07
14500
724.9
732.1
607.7
1400
1790
658
343
873.8
60.5
2600
302
4396.8
900
760
408
309
501
222
307
293
378.5
4218
575.2
579.7
598.8
594.2
7690
544
600
882
95
406
348
713.8
998.2
1014.6
792.4
610
608.8
838
570
515
625
239.9
723
380
610
1285
520
295
342
1538
580
455
536
428
2100
620
387.69
2360
448
138
300
323.17
865
245.4
192.89
291.25
300.52
183.44
300.39
270.63
283.98
390.18
359.46
220.84
248.26
329.15
243.02
450
55
450
45
300
430
750
290
420
480
300
550
300
2000
300
308
710
718
163.8
330
1510
300
125
270
332.8
113.85
119.3
1708
6080
711
548
303
290
122
6637.2
39
465.75
374.53
550.27
424.42
347.64
456.65
460.07
462.46
375.6
468.02
449.81
385.17
399.02
520
655.1
538
190
2400
750
486
650
528
1628
1079.8
1075
450
618
678.45
1361.8
253.18
2400
888
450
410
1018
268
900
330
123
642
695
390
470
299.8
2378
560
281
555
503.8
249.8
1070
94
750
848
592.02
1471.88
298
390
398
360
400
368
803.8
728
1500
1152
290
450
485
1696.2
140
450
488
69
649.98
889.78
670
572
426.8
420
445
90
488
635
400
200
668
858
530
448
540
769
118
1333.3
527.7
552.7
748
546.8
583.5
592.6
584.4
625.2
634.3
519.2
557.1
565.9
571.8
586
573
605
607
619.1
642
554.1
370
1500
668
510
395
695
965
311
560
551.8
167.91
445
385
4538
2860
3850
888
435
632
987.78
1875
520
575
418
490
210
1400
275
500
100
318
390
330
300
127.47
408
335
538
853.2
818
7344
606
985.53
600
388
428
288
620.8
448.8
380
389
408
842
435
666
99
428
290
390
895
2340
560
409
355
948
560
909.9
560
388
575
1050
352
635
382
1080
205
508
1680
1190
575
703
583
700
619
880
612
594.8
1950
282
516
403
850
213
400
300
1050
300
7200
1545
280
635
639
240
950
855
338
1415
366
144.23
108
810
543
1050
600
447
300
455
135
620
135
438
1088
296
343
462
509
477
494
477
239
559
300
515
225
505
1008
325
163.63
290
300
300
240.19
1850
415
252
114.3
638
236.6
413.8
375
315
508
856.8
1043.6
1000
770
275
185
120
828
300
320
755
201
777.7
300
1338
328
480
521.8
216
676.8
280
730
285
85
448
565
160
345
1480
668
538
730
720
3630
2970
330
165
1780
288
4670
5510
1380
895
315
278
380
299
340
618
335
925
463.6
1743
2800
1450
1147.3
230
729.57
1086
575
871.1
62
563
1950
418
715
420.3
532
298
240
350
326.93
1180
1470
438
596.9
2000
728
667.46
618
900
517
718
433.59
377.8
725
501.9
543.8
521.3
533
540.4
561.5
553.2
570.5
544
577.7
592.3
599
626.7
631.5
655.3
777.3
380
318
875
1008
760
270
567
2220
1450
998
510
528
866.66
4200
18000
435
370
300
750
625
658
1900
1013
602
370
1010
780
300
268
710
531.8
360
385
448
500
730
798
1310
990.2
733.54
336.86
210
295
147
488
299
5498.03
1369.3
711.5
750.3
770.3
798
450
303
980.1
530
569
685
366
238
420
1186
608.8
3500
230.5
410
348
300
1008
589.5
465
520
550
2600
1138
620
538
838
1700
305
3020
460
1420
1010
623
455
540
420
360
1268
345
788
376
960
716.43
630
535
400
170
398
950
580
570
982
395.92
258.68
161.23
244.07
395.43
235.14
328.31
269.22
344.69
347.16
373.6
449.79
150.73
209.35
332.54
151.84
160
250
3250
383
462
436.8
220
582
500
277.9
378
711.2
746.1
688.1
1400
1439.7
478
688
330
500
708
1070
488
183.97
540
429
104
526
622
910
322
750
1218
1300
119
526
300
1200
568
280
1770
660
416
500
888
403.8
535
612
300
90
694.8
647.9
380
400
460
600
600
537.5
200
350
205
195
280
305
293
65
1009
1104.9
114.87
433
1013
85
850
157.5
425.79
449.38
598.14
459.3
457.59
463.06
441.43
478.8
468.37
464.94
220
892.82
830
2240
1399.74
1490
280
500
250
818.8
428
226
2098
438
300
3280
420
520
338
615
442
98
235
212.8
416
290
470
538.4
720
723
426
356
132
150
484.5
523
643.8
1212.8
5000
638.8
441
218
450
638
350
665
1745
335
243.5
470
768
420
133
518
355
368
600
510
450
405
655
398
1160.5
675.99
474.8
430
527.4
532.7
570
287
1360
700
462
936
422.8
585
362
397.68
129.5
545
508
500
870
850
385
1138
506.8
309
349.5
1250
350
83
383
1720
856.8
739
610
342
600
315
640
215
420
410
330
1990.8
1985.9
1115
229
484
342
285
368
287
441
254
125.22
220
590
333
200
470
752
250
210
400
485
355
350
400
100
300
535.7
388
100
513
508
413
1300
1100
455.5
530
828
750
848.8
530
325
908
200
488
1166
456
875
610
460
698
438
708
553.8
525
720
550
325
670
345
328
648
728
830
778
395
385
825
1000
712
610
550
497
580
875
708
646
439
888
582.8
520
310
458
280
76
76
276.75
287.2
210.43
211.28
285.92
375.62
353.37
289.46
286.84
305.43
330.6
308.96
293.2
295.81
151.1
374.73
463.56
238.67
255.02
329.51
228.84
336.58
220.56
280.55
284.88
274.9
292.36
277.07
287.86
275.9
283.73
286.44
306.75
358.29
205.11
461
320
2381
400
428
710
300
437
220
4000
383
206.5
1075
378
300
535
536
1850
410
423
615
250
550
460
100
995
630
4725
300
223
740
250
572
328
93.8
576.8
438
660
816.8
320
195
1930
135
465
279
130
130
522
2638
280
1314
430
872.3
1993.8
330
3431.87
3417.4
950
383
1298
610
462
423
418
585
520
985
488
666.3
888
568
326
261
6260
790
1025
800
600
199
2966.4
3164.7
510
1340.8
600
250.4
468
600
1600
3076.5
250
830
372.5
2138
802.7
150
550
106
860
270
3800
780
1052
675
785
426
850
481
430
2415
810
376
195
725
890
683.8
450
288
412
268
868
792
355
162
378
379
3258
3428
3450
709.56
747
308
240
236
380
80
770
330.59
425
595
572.7
656
128
355
400
339
280
430
835
668
282.8
838
860
610
425
354.8
324
218
635
515
255
680
1580.1
840
630
815
615
800
817.7
1009.5
809.9
844.6
330
668
324
300
378
498
121
288
510
280
825
916
172.77
678
76
918
1375
420
50
2945.3
788
955
300
900
472
868
303.8
345
987.78
177.8
2150
650
2100
612
690
535
442
766.8
928
788
800
552
368
495
693
1228
480
813
625
868
350
380
310
810
300
480
1780
4630
880
812
618
722.8
760
749
338
713.8
1250
555
386
402
770
1694
300
270
280
540
475
800
360
135
728
673
823
750
188.81
237.39
310.55
272.6
251.61
305.34
195.82
309.56
305.6
255.35
255.54
156.39
254.4
185.87
323.44
336.85
97.22
189.96
315.73
256.65
368.88
157.3
160.13
258.37
364.47
237.99
397.18
310.8
1150
250
468
510
260
937.8
1398
1600
645
500
368
276
316.82
500
238
338
498.8
218
210
870
282
826
362
895
235.54
300
572
495
405
300
100
100
100
280
275
410
6640
588.8
720
228
2160
100
651.25
915.52
900
149
51
2150
290
290
185
295
298
698
255
290
320
3800
558
428
666
1650
150
292
329.8
1313
1530.7
531.15
1732.5
758
280
218
438.57
458.71
359.69
438.87
553.01
460.09
560.36
432.45
351.14
437.41
425.61
468.19
453.74
374.92
456.39
430.15
434.59
352.85
460.58
592.42
442.2
488.67
461.7
465.54
598.75
444.6
469.13
467.42
603.8
390
529.8
570
11600
595
248.5
902.1
600
295
1079.8
430
558
900
615
388
483
2000
1180
570.6
758
308
74.5
619
300
545
575
690
120.5
420
598
100
850
444.5
100
618
602
865
910
280
850
245.5
380
700
2880
350
518
603.8
306.9
1560.1
185.5
729.29
748
280
472.9
1328
3350
295
1644.75
875.5
1043.1
797.5
781.4
810.7
941.5
958.1
963.9
2430.2
1036.7
810
182
4346.8
585
195
580
323
120
365
381
372
558
452
422
502
1600
466.2
640
220
253.8
300
1248
475
820
630
450
4330
865
646.29
500
538
500
285
154.15
3719
900
382
808
315
288.09
396
172.8
430.56
1068
430
570
620
500
10380
305
525
300
430
668
900
275
1028
970.85
218
395
1250
250
498
350
600
4521
680
706.57
600
825
633
1780
668
398
328.8
480
380
280
498.45
348.5
506
398
465
480
300
1223
102.8
40
2750
1070
80
525
70
448
294
468
830.2
310
150
759
1730
320
460
2381
495
563
243.56
358
1900
220
225
600
830
400
398
798
176.46
176.72
619.6
363
323.9
310
480
300
300
545
350
242.28
399.44
370.08
140.45
374.75
244.5
399.66
256.96
244.21
195.73
379.44
380.9
390
540
400
550
500
425
270
200
280
400
450
400
343
268
550
700
140
530
970
870
890
1678
587
611
574
393
4428
190.6
755
915.8
343
50
308
891.5
395.1
474.3
1550
974.22
320
350
448
591
1838.7
331
344
219
1029.7
311
8000
8125.3
2474.7
342.17
430.66
351.23
428.86
361.83
435.45
343.88
432.71
362.86
437.58
447.67
361.57
431.43
470.76
363.28
354.31
460.55
441.77
472.98
365.08
355.33
433.99
366.11
443.91
475.29
465.03
356.36
367.22
477.6
467.25
479.91
363.8
455
1181.81
321
150
4800
880
335
705
338
480
300
403
457
515
290
574.4
768
328
570
832
560
618
704.3
2500
450
488
455
552
1260
616.9
3290
745.5
518
1428
913.1419
132
2892.1
1071.7
1282.32
600
550
480
262
800
1150
338
300
265
405
290
436
818
1520
768
1120
580
670
968.313
1200
3200
300
770
900
3600
700
428
729
858
465
298.8
134
500
612.8
772.1
1137.6
662.4
100
297.2
688
1350
472.4
845.7
1128.9
3261.8
382
530
2668
550
878
348
250
338
975
1604.3
835
552
1762.8
380
300
233
525
1800
125
732.8
560
57
347
750.8
356.8
646
242.8
742.33
660
391
308
993
2000
238
300
153
530
1262.1
353
516
272
320
870
300
11930.9
4388
576
277
294.38
418
400
603
1748.1
558.88
480
550
450
475
720
728
432
520
775
590
736
390
6120
745
606
98
775.4
1051.4
853.4
648
278
568
755.3
846.8
608
300
155
300
250
600
400
313
778
155
625
298
288
188
710
635
528
380
250
405
1680
998
663
763.88
425.9
287.5
657.4
174.92
185.12
185.27
350
200
357
450
300
194.51
196.16
197.12
207.85
190.94
279.61
262.14
286.97
298.38
299.08
224.49
289.5
215.21
266.09
1850
398
1800
298
118
230
1138
308
746
827.3
1310
100
285
420
245
288
410
120
181.73
290
578
1718.7
600
350
585
256.8
794.5
572.2
215
124.41
396.8
2680
110
750
330
555
805.1
798
449.92
443.96
515.51
309.68
454.6
321.05
329.43
394.15
423.22
422.11
349.09
423.65
425.1
338.75
350.12
360.72
441
445.54
434.85
353.28
363.97
439.72
439.29
364.99
366.79
446.05
357.47
436.47
368.24
343
357
221
392
330
398
482
306
179
630
675
288.38
116
292
813
467
298
5226.34
1008
528
640
270
730
650
700
1788
320
884.79
265
538
263.8
265
320
282
430
300
288
420
415
626.8
580
510
540
481
350
450
1328
728
1800
1128
587
250
630
296
653
670
660
300
1900
448
855
645
573.3
702.3
345
1008
288
2058
520
178.7
425
280
298
2901.5
330
350.5
1525
246
262.8
400
1106.9
340
698
570
670
1038
1095.1
765
413.8
480
298.8
548.9
310
378
550
520
270
388
346
500
290
650
765
340
1750
7288
5600
7360
555
281.3
440
519
230
504
418
206
494
524
2188
5940
1415
320
475
718
260.73
400
618
826.8
498
1370
855
1910
1118
755
1050
643
680
313
113.8
1015
798
325
220
700
636
218
110
448
283
602
420
578
433
113
920
718
562
803
230
553.9
668
262
418
359
508
660
1268
239
520
250
400
952.5
190.03
175.39
699.7
1200
390
210
300
60
404.22
650
586.4
890
800
333.8
1280
298
3700
762
292
2529.5
550
380
15600
408
1749.2
505
640
310
315
240
881.76
337
2110
1050
351.8
520
561.6
250
2100
138
560
767.8
1054.7
889.4
866.7
1086.8
867.2
835.2
966.5
887.7
574.1
430
560
428
580
898
876.01
720
654.4
4115.36
1830
144.22
152.8
231.06
1142.82
247
1393.1
248
1550
354.6
525
916.9
420
595
283
100.8
586
778.5
889.44
443
795
446.8
730
2465
2465
290
1145
1260
340
360
310
878
181.27
3324.2
1075
972.76
3279.4
7993.8
360
420
1468
80
100
1450
1288.5
510
2260
195
845
476
612.8
190
235
398
770
368
660
1215
630
3417.425
745
505
9000
906.1
660.8
885
895
510
853.8
343
270
410
865.8
49
548
495
370
232
298
606
653
485.2
278
1950
334.6
266
405
380
336
504.91
295
706.65
322.4
293
448
1505
306
890
318.8
470
548
430
345
623
425
844.3
300
270
1108
527
580
688
627
980
973
670
528
1100
282
520
400
1280
403.02
777
370
543
570
820
431.1
253.57
259.75
184.41
260.2
258.18
195.14
304.35
182.57
165.51
220.1
106.93
146.23
228.67
148.49
216.46
246.48
164.42
162.88
396.72
351.87
198.83
289.14
334.14
162.77
230.72
473.82
376.53
352.66
248.66
224.29
336.82
375.6
219.54
342.92
258.72
229.78
246.36
469.75
238.55
232.18
400
658.17
268
490
388
552
1668
667.46
320
385
428
1200
550
970
691.88
469
720
895
818
690
1900
1093
150
1092
786
550
745
230
455
298
980
7031.25
388
339
360
1808.5
4800
631.58
7755
938
196
600
610
765
548.8
880
580
400
628
490
764.89
1150
258
432
330
688
420
610
500
880
792.8
920
1700
386
495
512.2
570
376
1550
3049.9
1605
295
50
316
300
299
460
880
838.57
818
200
298
310
360.8
440
715
450
429
618.8
588.8
518.8
260
350
513
539
590
458
390
393
420
350
468
1118
690
535
1120
1917
1293
536.04
335
202
280
845
189.64
244.1
365
1263
85.6
712.25
884.79
760
650
968
582.5
573.5
553.2
248
888
682
328
163.91
282
326.1
210
186
995
330
782.7
883.7
885
1034.7
908.4
1059.8
1465.4
801.8
907.2
955.8
862.8
900.2
974.8
1074
858
856.2
948.5
1008.5
768.7
789.1
911.7
1095.8
330
1100
610
31.05
149
182.5
528
412
470
1700
812
385
500
445
3920
1030
490
663
548
410
390
608
2480
833
826.8
449.089
198
200
297
290
319
246
143
218
319
1480
660
232.73
323.89
520
553
330
120
305
710
300
10000
1650
173
313
442.8
270
405.6
542.5
160
710
280
408
297
278
238
993
420
418
300
208.35
1290
378.56
360.08
306.39
318.67
253.32
255.07
332.78
234.06
226.02
450
550
530
630
465
25
408
345
350
1040
600
216
1658
388
412
633
1100
400
1380
1020
1610
851.53
338
420
343
1900
465
383
554
198
296
299
282
397
426
180.29
175.08
180.81
165.23
938.3
360
452
647
385
128
500
310
353.8
325
66
560
280
285
400
458
718
405
533.8
246
1350
323
463.1147
463.1147
444.9673
444.9673
449.4619
449.4619
454.0019
458.5878
463.22
467.8522
472.5307
477.256
482.0286
486.8489
486.8952
387.3209
472
657.1
788
582.93
1613
1883.7
166.62
428
1430
2200
1150
300
380
675
752
3424.65
1380
2550
780
780
283
2030
773
523
285
730
608
430
995
673
518.61
400
1200
323
407
345
262
250
410
395
140
628
875
1282.42
810
1527.6
1358
609.68
338
300
160.97
224.54
413
368
641.4
622
758
530
65
600
555.9
250
313.5
368
300
310
900
416
560
449
235
400
600
650
541.83
280
778
863
565
198
770
382
800
635.1
845.8
820
390
338
493
425
192.3
261.62
799.5
463
180
325
2275
1266.41
860.79
351
330
19200
3351
3464
3520
3584
3629
155
440
170
320
404
1260
176
320
1700
333
3600
592
378
398
500
3259
985
252.5
3219.4
365
880
1089.3
900
375
750
305
650
688
186.03
752.5
850
2000.8
205
808
318
525
690
518
425
645
688
408
1443
315
680
695.8
623
210.8
425
385
670
415
360
567
600
550
337
288.8
528
1090
228
1387.3
1298
300
500
410
302
900
450
500
506
1694
775.7
1026.4
796.8
841
913.8
1068
851.3
923.4
1590.4
877.2
967.4
916.6
924.9
912.6
538
245
1380
658
738
1065
715
992
185
159
800
280
298
328.4
763.8
613.7
619.6
397.26
140
140
727.12
2178.2
6731.2
450
450
365
547.6
468
1360
400
408
820
340
234.4
280
815
600
402
190
393
568
448
960
1200
350
399
300
510
436
488
548
438
548
600
90
550
300
790
473
180.23
498
1720
1015
1728
90
90
90
800
346.8
2748
660
732
540
497
716.8
480
1010
344
1048
210
2550
970
986.3
240
400.03
471.47
135.68
243.39
353.06
225.47
294.4
248.66
710
490
1383
5760.28
595
125
1688
348
246.21
536.8
180.8
630
185.58
177.23
178.77
360
230
360
520
278
280
523
250
955
363
255
300
405
418
1289.2
705
208
236.45
297.3
580
335
200
268
245
425
708
1398
765
820
1045
620
200
1400
545
298
208
238
1190
450
296
543
220
1250
405
290
275
530.8
270
600
1378
838
2450
818
636
1195
1400
348
680
808
308
910
1768.6
750
350
452.16
459.9
437.12
447.29
448.38
468.99
467.07
460.41
557.41
451
570
12750
1633
900
650
439.8
390
337
1130
750
750
150
485
200
530
570
519.01
149
242.44
80
1330
838
180.35
515
438
387
250
305
340
300
435
160
286
1685
628
26600
600.6
430
369
762.5
620
747.45
505.5
518
1200
500
392
780
336
755
600
765
958
405
513
266
126.75
221
244
451
240
218
941
424
416
439
319
409
239.1
437
185
608
303
313.3
510
415
610
540
578
588
518
298
368
320
6129
350
2356
280
300
1300
620
315
575
430
442
293
1320
528
380
600
785
311.8
938
884.18
1200
450
200
336.8
626
218
317.4
546.4
239
590
738.5
388
241.16
384.68
246.06
241.1
313.89
230.47
236.25
172
1046
320
1400
408
1431.17
725
293
539.8
521
740
570
660
255
250
300
310
440
388
815
2654.6
600
511.5
205
280
85
430
187.88
164.31
179.02
180.81
190.36
174.28
175.04
174.15
172.01
567
650.39
725
685
558
370
735
596.8
360
297
640
296
694.5
3299
199
340
450
345
1025
240
538
360
325
300
435
650
850
560
1588
390
900
212.8
963.8
398
463
360
896.8
1700
475
820
600
510
928
870
159
149
149
1450
917.01
538
678
663
223.58
680
1645
210
343
353
1250
1180
320
102
382
677
471.1
1125
406
5880
360
147.5
505
714.9
994
850
1148
1585
585
296
238
600
4066
908
1053
68
676.2
682.8
508
254
572
333
223
451
455
3555
1388.82
324
188
7900
7900
355
715
284.52
812
625
690
478.5
3205
159
600
550
426.1
362.5
202
298
600
3664.5
618
558
463
625
868
400
1280
325
375
398
250
100
560
600
154.11
740.7
610.6
333
961.1
610
500
149
600
497
700
1038
900
600
202
210
245.93
1132
546.8
1500
295
835
866.9
80
238
400
455
315
538
362
360
363.8
660
1223.973
596.33
300
385
95
400
858
880
2415
670
255
597.9
410
975
190
300
60
530
700
455
21000
860
580
370
782
455
351
558
450
636
505
600
300
1838
868
565
588
1228
840
638
358.1
392
554
475
315
319.89
331.4
224.52
349.16
332.54
172.24
460
580
350
678
318
658.5
600
788
600
360
970
170
420
330
578
220
500
430
189.81
311.3
443.8
386
608
730
306
309.8
900
626
1112
1358
805
560
400
948.4
1160.17
1250.8
455
350
760
270
330
550.3
181.04
970.2
465
250
331.7
375
280
575
350
428
300
483
55
559.2
648
433
1640.5
440
500
1200
288
888
450
610
477
489.8
300
210
708
678
440
482
435
400
680
600
1169.47
438
424
2768.4
510
1194.15
454
3310
1750
508
408
380
335
500
325.5
240
840
960
1680
344.2
95
95
900
4380
2060
310
838
1050
308
368
840
488
460.2
655
159
1858.6
960
790
420
836.3
2484.91
980
416.8
415
1795.2
527
362
5467.5
3357
3453.5
3584
3671
3672
3774
668
318
556.1
870.1668
725
505
748
888
1970
1400
1252.12
159
675
600
560
795
1050
1280
100
1229.1
500
456.8
752.93
319.8
1178.3
693
1280
509.8
1600
5066.8
536
300
802
7280
300
878.3
128
1638
454
1539.3
2020.7
300
878
395
550
778.3
988
793.3
865
720
348
214.74
479.2
400
330
1420
735
868
555
732
304
185.05
1206
427.6
755
708
300
500
225
1352
281.3
380
470
360
510
295
300
228.32
260.76
333.79
182.5
269.03
175.6
258.53
382.39
357.73
207.67
165.15
195.59
386.17
356.52
321.89
317.07
396.68
238.92
234.17
178.55
184.08
150.36
202.83
247.41
156.82
193.47
263.91
5308
892
405
735
552.2
4213.9888
324.4
2100
320
688
527
243
628
499
780
625
672
150.71
700
600
735
292
60
554.6
820
3980
250
909.9
330
523.8
330
239
2358
159
184.95
194.02
420
608
1890
610
322
270
200
408
396
1710
460
500
1038
5180
545
403.8
661.14
615
255
560
2258
280
355.5
72
936.5
280
615
660
892.93
345
370
560
847.26
260
740
325
488
608
250
375
162
428
400
934.9
713
795
795
581.8
600
200
300
868
578
368
580
290
2388
638
588
240
428
435
510
670
715
468
538.54
668
1650
2872.2
87.5
563.8888
820
839.3
1418
1600
460
795
255
275
1443.98
470
480
320
393
382
192
146
328
381
259
367
259
257
428
220
1500
272
915
476
398
526.8
236.28
393
455
418
468
950
588
1600
295
470
450
420
430
675.23
1293.35
570
548.5
355
500
500
400
2150
565
350
616
1180
396
343
368
390
498
475
733.8
98
150
683.95
415
678
63
335
2600
707
512
177.1
290
695
670
450
3600
1030
563.8
55
188
333.6
340
825
155.2
575
288
620.3
990.2
978.5
931.9
200
400
456
471
520
321
452
428
372
623.8
300
1025
800
650
475
590
300
1698.2
350
90
730
1110
368
348
375
1900
1465
1690
765
243
340
330.9
609
1055
26.42
37.1
286
398
390
400
422
555
500
130
569
200
503
1000
335.91
351.28
374.44
238.83
388.51
262.31
400.69
314.19
168.5
244.95
384.74
221.42
397.04
435
643
224.55
300
320
398
376.2
60
430
1338
180
239.8
473
380
500
190
233
298
406
650
461
208
295
405
338
703.8
759
564
575
557
283
791.28
300
548
1966
250
408
765
350
2800
950
460
184.65
310
1200
408
552
403
245
711.41
488
177.8
190.81
160
522
333.8
190
555
6180
396
9613.6
700
74
338
1258
240
838
538
5900
1254
348
980
475
8500
406
330
679
2080
473
315
400
8690
8690
1160
1020
898.1
475
718
750
675
488
1135
662
625
438
522
1268
550
313.16
250
630
690
880
425
436
422
1135
1950
656
1378
13600
649.74
326
435
564.7
448.2
488
998
806.8
680
828
480
358
160
1295
370.91
243
732
734.37
18000
1852.6
910.42
505
208
253.89
466
300
525
382.8
398.5
498
244.5
757
405
938
660
420
793
345
290
570
375
3780
945
800
1080
515
820.7
798.8
678
323
700
460
1900
85
290
1065.4
6880
755
200
680
443.8
443.9
818
950
468
210
419
298
454.5
454.1
453.2
464.2
472.1
831.3
699.9
480
362
399
72
130
1100
760
518
390
498
655
802
309
680
508
180
787.3
363.3
550
352
1734.7
268
270
448
571.6
560
418
420
715
496.8
430
780
300
470
609
782.21
528
1750
425
96
485
330
528
390
440
305
673.8
518
176.39
1374.24
422
250
420
678
290
290
320
366
370
418
292.8
530
210
290
990
600
3200
1211
309.5
396.8
816.3
978.9
360
374.72
465
642
354.4
428
95
4500
280
565
112.49
157.18
158.97
254
92.16
249.55
206.18
263.04
185.51
327.69
801.3
832.88
569
290
268
280
100
335
302
300
655
350
248
565
550.4
248
755
1265
2050
765
338
1838
645
1868.8
480
360
770.5
880
528
1550
405
1150
539.8
680
1180
863.8
635
375
925.18
503
250
400
378
395
280
453
500
312
568
268
4888.3
412
520
1100
887.83
515
638
298
7036.33
273.8
346
590
140
480
300
198
330
1080
698
975.3
46
300
50
1280
350
1508
332
68
68
470
560
383
785.9
3500
720
2675
398.8
400
280
1450
382
1150
592.95
896.8
150
731
108
1676.4
2702
675.2
296
706
495
708
300
95
430
320
503
470
853
520
532.8
558
872
323
928
692.4
620
668
938
738.9
310
601
754
315
317
402
404
326
333
318
2430.8
289.8
413
530
1568
499.9
772
502.8
745
720
430
521
638
666
235.4
660
479
200
912
1015
538
948
6520
886
740
525
262.99
938
390
435
720
1372.19
543.8
1053.37
1900
1238
535.3
355
488
515
450
350
890
280
849.3
5477.886
908
1140
784.3
9013
9013
1223.9
1267.65
600
1938
600
828
372
519.7
550
520
868
1245
300
685
163.5
538
530
310
30300
1169.7
590
1540
1035
2759
323
486
438
120
330.49
298
233.72
381.83
307.15
236.97
316.71
365.36
230.11
226.21
244.58
475.61
300.11
202.92
358.92
460.04
160.61
338.35
261.32
216.19
464.44
146.62
246.41
244.29
330.52
245.13
269.35
263.76
177.87
270.49
188.94
169.5
116
310
358
489
4500
495
390
364
555
353
569
204
293
563
468
5020
99
270
620
360
1000
950
773.5
615.9
450
300
828
300
430
335
165
312.5
508.8
498.8
781.6
871
350
320
352
548
516
452
446.2
441.4
546.84
440.08
448.76
439.68
400.52
1260
178
398
408
395
565
418
345
395
583.52
844.75
740
450
3228
2280
1090
1032.4
438
438
2820
836.5
486
638
549.4
322
558
600
684.2
520
430
795
1000
482
213
340
410
1531.8
658.8
525
1065
940
560
2600
765.6
705.5
576
1039.8
895
659.64
542.5
945.4
450
1673
638
1280
300
395
420
698
720
413
548.7
1100
565.2
552.6
220
688
490
300
350
375
2835
650
335.1
426
408
1320
390
8200
7800
1458.72
465
193.88
615
590
1050
465.2
450
510
309
470
513
648.8
1475
120
540
200
2630
600
818
420
1150
1688
680
1238
1020
1780
375
695
498
210
448
1718.2
3356
608
996
747
300
718
254.56
450
593.9
